spkitemid,r1,r2,acc,pron,flu,rhy
6tj0kn5n9v-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,3,0.820360238,0.3601274884,0.7619449956,-0.158217622
6tj0kn5n9v-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,1,1,-3.767302238,-0.973997977,0.0560349341,-4.427223038
6tj0kn5n9v-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,4,0.3544260916,0.2585040826,1.4573714779,0.1452869077
6tj0kn5n9v-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,0.8162894284,0.3510080723,-0.180217704,-0.043003305
6uxdbi6sb7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,3,0.3472836099,0.3706677005,-0.003118108,-0.052815763
6uxdbi6sb7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,-0.075471574,0.1012362793,0.3035399742,-0.265350526
6uxdbi6sb7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,4,0.3942440261,0.5781471758,-1.014004822,1.7518581172
6uxdbi6sb7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,4,-0.114117318,-0.208472741,0.5731265459,-0.635896628
6uxdbi6sb7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,3,0.7799395361,0.1834987353,0.15189602,-1.299209286
6uxdbi6sb7-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,0.2377365084,-0.121200907,-1.134792569,0.3663853499
6vff0bbu0u-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,3,0.4840388144,0.8257484752,0.0693318763,-1.739101831
6vff0bbu0u-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,4,0.9332699507,2.1965530055,1.6091480216,-1.471968103
6wvo1s11h9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,2,0.3861358642,-0.154877224,-0.114472649,-0.489481923
6wvo1s11h9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,3,-0.487646583,-0.601273276,-0.62536042,0.0690810714
6wvo1s11h9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,2,0.3822264064,-0.12415088,-3.158980902,-0.714510618
6wvo1s11h9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,-0.218682507,-0.090016849,-0.348270139,0.9784479137
6wvo1s11h9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,2,4,-0.260151932,-0.558776076,0.2167681159,0.8320516844
6wvo1s11h9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,3,-0.554994197,-1.111151085,-0.154536806,0.0214735354
6z6u6wpn3m-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,3,0.4971252437,0.2896494133,0.5886796251,-0.592827886
6z6u6wpn3m-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,0.8940180094,0.6955953345,0.9729532516,-0.329177454
6z6u6wpn3m-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,4,0.0934376773,-0.730110699,0.7708774163,-1.3716603
6z6u6wpn3m-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,0.7725646493,0.3165247541,1.0986731791,0.1608219083
6z6u6wpn3m-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,-0.753146431,0.18848569,1.1528862631,0.0031272643
6z6u6wpn3m-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,3,1.0549589094,0.0795827243,1.4782260454,-3.329999376
70hlvxd6x9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,3,-0.709957738,0.0405890159,0.6413462502,-1.582901764
70hlvxd6x9-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,4,0.4226896152,0.4558813768,1.6606930389,-0.500400809
71i1itzd0k-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,2,2,-1.358184891,-1.889341534,-0.577907844,-0.676475202
71i1itzd0k-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,2,3,-0.959057232,-1.570051808,-0.9844846,-1.227115139
71i1itzd0k-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,2,1,-2.025668175,-1.406236555,-2.51881115,-0.815211957
71i1itzd0k-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,1,2,-2.703534385,-3.163966261,-1.944840177,-0.287089055
71i1itzd0k-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,,-1.895782105,-1.815129876,-0.593402585,-0.628927876
71i1itzd0k-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,-1.767486479,-2.295547157,-0.54640439,-1.027121862
71idcvamtf-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,-0.467269695,0.2921416764,-1.254999607,-0.936180027
71idcvamtf-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,2,4,-0.709069006,-0.488217005,-1.497884009,0.4107419096
71idcvamtf-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,-0.178405914,-2.00737958,1.1989783599,-0.392482444
71idcvamtf-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,2,2,-0.382488623,0.2142801431,-1.363727337,-0.007628021
71idcvamtf-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,2,3,0.5980939945,0.4422301352,-1.000128384,-0.123904591
71idcvamtf-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,2,2,-0.89729385,-0.264811259,-2.237789262,0.0032140479
72fcvvfv6v-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,3,0.9512858948,0.6040050452,0.4145160824,-0.190994319
72fcvvfv6v-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,3,0.6758639577,0.3308385191,0.7083813133,0.4582217831
72fcvvfv6v-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,0.2220558824,0.6098463979,0.5744526701,0.4982953366
72fcvvfv6v-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,2,0.5109746222,0.2559844957,-0.168422267,0.2472009754
72fcvvfv6v-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,4,1.1270556412,0.2577751722,0.186154033,-0.30491213
72fcvvfv6v-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,3,0.0982531268,-0.449260758,0.7248912832,-2.402446796
75ymkmb69y-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,4,0.2003823792,-0.110632146,-0.699393737,-0.45549505
75ymkmb69y-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,3,0.3207387116,0.4462648419,-0.873232902,0.7066889774
75ymkmb69y-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,4,-0.008927344,0.3232008879,-0.717024161,0.3994037154
75ymkmb69y-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,-0.102881167,0.4165571315,-0.3014359,-0.029079156
75ymkmb69y-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,0.6974980541,-0.218344336,0.8380508544,0.4052024478
75ymkmb69y-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,4,0.7326048733,0.5256186414,0.0660388941,-0.251894577
789mojzcrx-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,2,-0.048935829,-0.106243625,0.2079894352,0.2362623534
789mojzcrx-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,3,0.1386473098,0.3577948484,0.0866833211,-0.877028174
789mojzcrx-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,3,1.1956081511,0.3104218311,0.473163906,-1.125202854
789mojzcrx-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,4,0.0400240122,-0.176129765,0.6543244253,1.1960534677
789mojzcrx-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,-0.137445346,0.4350835754,-0.296170771,0.5090824492
789mojzcrx-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,2,3,0.5656695541,0.8220399764,-0.056945681,1.6788491329
791saf0y1f-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,2,2,-1.735048195,-2.274240317,0.2679182971,-1.350198007
791saf0y1f-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,3,0.3955092589,-0.04875961,-0.045896422,-0.878858918
791saf0y1f-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,2,-0.337886031,-0.179339119,-2.449901979,-0.875521073
791saf0y1f-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,3,-1.416668399,-2.897076147,0.6714793238,-1.150496291
791saf0y1f-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,2,2,0.2180108565,-0.376932112,-0.213264242,-0.934397349
7cpqj2k14c-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,3,0.5172781595,-0.058884105,0.1616849527,0.1368096484
7cpqj2k14c-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,2,-0.999313555,0.100715578,-1.317632706,0.9473869178
7cpqj2k14c-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,2,-0.071708581,0.3894065712,0.3644942952,0.3481727266
7cpqj2k14c-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,3,-0.620075616,-1.732694124,0.5235181765,-1.252426765
7cpqj2k14c-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,-1.239892635,-0.552255914,-0.316007758,-0.459347315
7cpqj2k14c-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,3,-0.135242256,-0.624495468,-0.726668233,-0.197090021
7dcuooyy7g-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,3,0.5178175426,0.6497370257,-0.859558379,0.9785429771
7dcuooyy7g-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,0.7109270594,1.1340060737,0.9109771139,0.8501922031
7dcuooyy7g-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,-0.210829175,0.9036889845,0.5985231988,0.0538313747
7dcuooyy7g-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,4,-0.617332388,-0.161103627,-0.859782553,0.68812325
7dcuooyy7g-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,0.745265695,-0.245943459,-0.102278963,0.2607277498
7dcuooyy7g-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,0.5306606303,-0.200383734,-0.086781518,-1.409919089
7e7qh9y5vp-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,2,-1.218240108,-1.03154807,1.1320420684,-0.689156221
7e7qh9y5vp-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,2,2,-1.502457566,-1.766238001,0.9586197225,-0.065074509
7e7qh9y5vp-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,2,-0.895450596,-0.349066267,0.9971919243,-1.50261595
7e7qh9y5vp-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,2,2,-1.023782012,0.1054188004,0.0691276056,-0.689312616
7ks5p796tj-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,0.0672505389,-0.501139588,0.4407859709,1.4502908749
7ks5p796tj-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,0.4276646684,-0.813920659,-0.331861545,-0.182713648
7ks5p796tj-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,-1.252743088,-1.620325961,0.5568949306,0.5525400702
7ks5p796tj-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,4,-0.481168718,-0.262036222,-0.765009959,0.2144143766
7ks5p796tj-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,0.9082004428,-0.126621058,0.385306913,0.0291209319
7kzuwvfzio-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,-0.53629211,-0.065286151,-2.089561505,-0.403443969
7kzuwvfzio-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,3,0.9536306157,0.7081760445,0.3850088052,-0.884972498
7kzuwvfzio-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,3,0.4779154832,0.2100587732,-1.715560262,-1.159273324
7kzuwvfzio-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,3,0.0325780158,0.0742645743,-1.187462319,-0.440280827
7kzuwvfzio-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,0.2734935107,0.1869530669,-0.725042788,-0.684795767
7kzuwvfzio-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,3,-0.093657911,0.13599781,-2.673220047,-1.634861609
7skr7bdr0o-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,3,-0.211217901,0.0617467081,-1.277724847,-1.244351687
7skr7bdr0o-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,-0.498769013,0.283416377,-2.772144785,0.0978154791
7skr7bdr0o-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,2,-0.269603595,-0.40743871,-0.051812076,0.1914121159
7skr7bdr0o-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,2,-0.035821703,-0.348509207,-0.022394515,-0.77615137
7skr7bdr0o-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,3,0.1806976873,0.3255428338,-0.297390118,-0.966947357
7skr7bdr0o-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,3,-1.109212438,-0.338203762,-0.596841862,-1.869627807
7t1ynbzla0-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,1,2,-1.545936492,-1.591654229,-1.353441177,-0.457014121
7t1ynbzla0-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,3,0.3891257697,0.0081520942,0.1392900856,0.1707007292
7t1ynbzla0-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,2,-1.290963194,-0.862329675,-1.939195504,-0.05006426
7t1ynbzla0-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,2,-0.491938311,-0.051718956,-0.318713274,1.0916885815
7t1ynbzla0-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,2,-0.641725734,-0.286072414,-2.666936343,0.6827182526
7t1ynbzla0-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,2,-1.184500057,-1.275528728,0.7614380543,-1.727027209
7us4uzu3w1-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,3,0.6611693002,0.7859755141,0.2244330996,0.7422893811
7us4uzu3w1-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,3,0.2707816866,0.9931404467,-0.326571979,-0.445647589
7us4uzu3w1-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,4,1.4605278322,1.2047874161,0.7891081652,0.5869856102
7us4uzu3w1-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,3,-0.657764007,0.4186747176,0.7754373104,-1.062561287
7us4uzu3w1-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,3,-0.026697269,0.217702408,0.0445106185,-0.226763465
7us4uzu3w1-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,4,0.9112449248,0.1198781979,1.0190515877,-0.866922376
7wrgs4xt61-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,2,-1.481605324,-0.831912338,-2.309376256,-1.363014489
7wrgs4xt61-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,2,3,-0.705036975,-0.525862957,-0.326921039,-0.763030813
7wrgs4xt61-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,2,-0.590422228,-0.552084189,-1.526097744,-0.803600509
7wrgs4xt61-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,1,-1.661225289,-1.466872022,-1.670845959,-2.049356942
7wrgs4xt61-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,2,2,-0.885454171,-0.893130808,-0.886105861,-1.053652481
7wrgs4xt61-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,2,3,-1.08477431,-0.186877069,-0.56902714,-0.499427576
7ynugn4xmo-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,4,0.8133082404,0.8177858179,0.3369742265,0.3072408476
7ynugn4xmo-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,3,0.7154508752,0.9681286346,0.6560080717,0.0008333057
7ynugn4xmo-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,4,1.3448995853,0.5567282536,1.6787765932,0.5419101873
7ynugn4xmo-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,4,-0.096429246,0.6265101963,-0.074404355,0.2354777546
7ynugn4xmo-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,0.195920797,1.1363685104,0.4718952432,0.3593137084
7ynugn4xmo-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,1.2809329084,1.3418489359,1.161457052,-0.280120004
7z5n86vhqx-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,4,0.8507472706,0.4112023095,0.0877904983,0.6642539917
7z5n86vhqx-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,3,-0.27687085,0.2687298083,0.448125748,-0.311215926
7z5n86vhqx-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,4,0.729149214,0.3279829659,0.4502581161,0.2753244139
7z5n86vhqx-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,4,0.1833081367,0.4600423293,0.5212439334,1.0433386383
7z5n86vhqx-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,3,0.0683824182,0.3855996795,0.1394571492,0.7077661937
7z5n86vhqx-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,-1.036259836,-0.254966964,-2.022673226,-2.444947215
85y0i6ktjx-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,2,3,-0.59180633,-1.123392281,1.1836727425,-0.302718226
85y0i6ktjx-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,1,-0.160242218,-0.041069706,1.176378428,-1.158824846
85y0i6ktjx-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,3,-0.628003272,-0.179334712,0.031938306,0.5210421595
85y0i6ktjx-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,2,-0.817352502,-0.126395602,-1.114899153,-0.085865479
85y0i6ktjx-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,2,2,-1.68426558,-1.745780402,-1.044016065,0.9969611654
867698ftgb-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,2,-0.616497055,-0.039106819,-3.184369349,-0.508980043
867698ftgb-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,3,0.3242317248,0.5706757812,0.5792778471,-0.319052419
867698ftgb-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,3,-0.122341956,0.4587329064,-0.108826635,-0.866276449
867698ftgb-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,3,0.0617527791,0.2731717445,0.5990475011,-0.025226966
867698ftgb-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,3,-0.062466308,-0.066980366,0.4860977593,-0.605895691
867698ftgb-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,3,1.4253326928,0.5199948792,1.2814870821,-0.196553768
87e5fgehpw-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,2,2,-1.666152701,-0.998168761,-1.379828507,-1.360876031
87e5fgehpw-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,3,0.4720502755,0.2783881954,1.3184716137,0.495621162
87e5fgehpw-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,3,-0.023113647,-0.329083798,0.4613477788,-0.565743005
87e5fgehpw-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,2,-1.510682449,-0.561750695,0.2003074441,-0.822718745
87e5fgehpw-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,-0.541821667,-0.136602792,0.3360475634,-0.611174319
87e5fgehpw-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,0.5530710154,-0.078056326,-0.118090059,-1.208319066
8f8g8hau28-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,-0.403527819,-0.537757403,-0.410231213,-0.176601074
8f8g8hau28-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,4,-0.291205594,-0.384118652,-1.151130506,-0.495325558
8f8g8hau28-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,4,0.2096585125,-0.585654909,-2.414963966,-0.54485037
8f8g8hau28-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,4,-0.698367258,0.1459018612,-0.263679254,-0.88405999
8f8g8hau28-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,0.4904842258,0.2931072849,0.1412010757,-0.309378729
8f8g8hau28-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,2,-0.598063885,-0.455036727,-0.560501522,-0.58128174
8fdwi6sukx-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,0.7541561729,0.4717397911,0.7355720279,0.5065001564
8fdwi6sukx-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,4,0.6051976385,0.3392451916,0.8805385495,1.2168561817
8fdwi6sukx-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,3,1.0525626116,0.3765348584,0.945107887,0.459218715
8fdwi6sukx-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,-0.142390022,0.1466124014,1.1362187311,1.4227256963
8fdwi6sukx-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,0.5363111916,0.4416464417,-0.000016384,-0.448874116
8fdwi6sukx-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,0.0054611313,0.156194083,0.4522000449,2.705777676
8g2xjkk44b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,4,0.7981245417,0.1669241124,0.6732001001,-0.130625514
8g2xjkk44b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,4,0.9785788766,0.4428754088,0.8215852302,-0.966258869
8g2xjkk44b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,4,-0.138120297,0.2166821003,0.3035742797,0.9252446003
8g2xjkk44b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,4,0.0330272597,1.0099071372,0.384741382,0.4459871942
8g2xjkk44b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,1.1999331246,0.9756384469,1.6258649039,1.153003108
8g2xjkk44b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,4,0.4281388456,0.8990621079,-0.101307855,0.1689410752
8g3wgglf9c-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,-0.353784416,-0.356936208,-0.40916543,0.0084215657
8g3wgglf9c-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,3,-0.816246067,-0.962652306,-0.994838466,0.0651413053
8g3wgglf9c-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,-0.663324989,0.6572914345,-0.350663667,-1.231732544
8g3wgglf9c-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,3,-0.514222549,-0.854537972,0.1402845278,0.2329064055
8g3wgglf9c-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,2,-0.610366384,0.0156393291,-0.541870696,0.8307886687
8g3wgglf9c-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,3,1.0848747016,0.8963670208,0.2252483101,-0.58826901
8gt03yb40f-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,1.1343357368,0.7051183093,1.0464658667,-0.125049061
8gt03yb40f-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,4,0.5674627148,0.9543509195,0.4848491889,0.6587653142
8gt03yb40f-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,1.1207159957,0.7887088449,0.4782417417,1.1819731127
