spkitemid,r1,r2,acc,pron,flu,rhy
5hlwbpn7e1-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,3,2,-1.302254589,-0.737237509,-1.31049461,-0.349997473
5hlwbpn7e1-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,1,2,-1.512387042,0.2158711752,-0.557940889,0.1042423794
5hlwbpn7e1-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,2,2,-1.512387042,0.9955415683,1.7925616466,1.463832912
5hlwbpn7e1-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,1,0,-1.512387042,-1.276676561,-0.470520921,0.4329915985
5hlwbpn7e1-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,1,1,-1.373503075,-1.877164449,0.7459356218,0.1185783101
5hlwbpn7e1-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,1,1,-1.512387042,-1.455655432,0.374038814,0.1043339415
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,3,3,-0.543976757,-0.142985052,0.1074376534,-0.736368899
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,3,2,-0.333844304,-0.823694814,-0.454005943,-0.135201162
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,4,4,-0.333844304,0.0900319503,-0.599709882,3.5130398827
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,3,3,-0.482831075,-0.116244214,-0.932949559,2.0740512233
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,4,4,1.3272183914,0.9926777051,0.2518391339,0.9531683344
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,2,1,-0.482831075,0.6729809911,-0.442020891,0.1089580181
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,4,4,1.3272183914,0.720783203,0.500675718,0.1685828679
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,5,5,0.6957116634,0.7785238425,1.5395544828,1.03487219
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_10,2,1,-0.333844304,0.2032244343,-0.132345977,-0.97884521
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,5,5,1.3272183914,0.8566094562,1.1055406104,1.1197758638
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,5,5,1.3272183914,0.2388546461,0.5952321062,0.6611564291
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,5,5,1.3272183914,0.1937957295,1.1910897169,0.6082455751
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,5,0.4130696239,-0.141102679,0.7332262477,0.1032581096
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,5,5,1.3272183914,0.6468884497,-0.178707426,0.2142175349
5jbpqdkf3s-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,4,4,0.5051338281,0.5664713923,-0.151628215,-0.067393436
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,4,4,1.1170859382,0.3408650235,1.715454531,0.3428358766
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_10,5,5,1.3272183914,0.2154754267,-0.498600752,-0.378899682
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,5,5,0.6957116634,0.1071122524,1.1707362487,0.7319099359
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,5,4,1.3272183914,0.0218422896,-0.947395783,-0.591926961
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,5,5,1.3272183914,0.330779751,0.4411923707,0.3199421887
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,5,5,1.3272183914,0.0641013367,-0.097923639,-1.324031477
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,4,4,1.0445763519,0.3522679419,-0.374784916,0.5034853092
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,5,5,1.3272183914,-0.116484358,-0.251053353,0.3613237264
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,5,5,1.3272183914,0.3066206847,0.4276135459,0.0432083118
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,5,5,1.3272183914,-0.058100436,0.2836611513,0.65425748
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,5,5,1.3272183914,0.2268750226,0.5147800557,0.1790849377
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,5,5,0.4130696239,0.1940666915,-0.738523385,-0.195589128
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,5,0.4130696239,-0.160102718,-0.08414098,1.0981533735
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,5,4,0.2976624239,0.3535982869,1.0227654232,0.8054887676
5jfdicndx9-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,5,5,1.3272183914,0.305944933,0.8263269525,0.3242855738
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,5,5,1.3272183914,0.321056428,1.0975139845,1.8020501027
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,2,2,-1.208790048,-1.56080256,-1.478615662,-1.780670932
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,4,4,0.6232020771,0.5346005971,-0.381970015,0.4414008973
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,2,2,-1.302254589,0.209333801,-1.351086655,-0.120888438
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,1,2,-1.278227044,0.6952849709,-0.275217451,-1.275119201
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,2,2,-0.880880314,-0.13935721,-0.76259693,-1.281633796
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,5,5,1.3272183914,0.6170553255,0.2070856815,0.668664082
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,4,4,-0.333844304,0.155164476,0.5577876729,0.5611420458
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,3,3,-0.051202265,0.3516529271,1.0147951444,-1.016564706
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,5,5,1.3272183914,0.9642456954,0.2769689977,2.8752533134
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,5,5,1.3272183914,0.3699148662,0.0240949448,0.7208737163
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,5,5,0.4130696239,0.1879523375,2.2834112998,1.5302224676
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,1.3272183914,-1.063911684,1.0048063353,0.126477137
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,-0.400013254,-0.420521224,1.3720246388
5jwo67ho93-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,4,3,1.3272183914,0.2497346645,1.1845873359,1.5176956005
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,2,3,-0.899802679,0.2378436681,-0.582583517,-0.453804773
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,3,3,-0.133966386,0.1529246293,-0.4463877,0.0835656495
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,1,3,-1.056730687,-0.378175187,-2.292714471,-0.329069979
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,3,3,-1.512387042,0.787250484,-0.500179821,-0.295854924
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,2,2,-0.333844304,-0.268805688,0.8247473071,0.0409611822
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,3,3,0.1486756532,0.3749476155,-3.161246534,0.2818936322
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,5,5,0.844698434,0.3528989475,0.2958196983,1.030752345
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,4,4,-0.555340661,0.2016603406,-0.385388091,0.4056807236
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_10,3,2,-0.333844304,0.6369293127,-0.944346024,-0.415283889
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,4,4,-0.179234081,0.633126186,1.4336221849,0.2458068335
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,4,4,1.3272183914,0.2620307628,0.3100855486,0.7156471735
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,5,5,1.3272183914,0.8116151578,-0.063248383,1.4317578332
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,5,0.4130696239,-0.142259299,0.1154993866,1.4436616365
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,5,5,1.3272183914,0.6279187886,0.886524102,-0.000724816
5kwemu5nho-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,5,5,1.3272183914,0.8572429078,-0.652315099,0.9344077914
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,4,4,0.1486756532,0.9266971033,1.0285768962,-0.429321789
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,4,3,0.9367626382,-0.279394069,0.1742825421,-0.083790197
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,4,4,1.3272183914,0.5022019592,0.2967627826,-0.037355988
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,4,5,0.4130696239,0.487634813,0.056032065,-0.081700173
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,5,5,1.3272183914,0.9603642159,1.633294812,1.7490785799
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,2,3,-0.543976757,0.0402269739,-1.68835714,-1.376202667
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,3,3,-0.765473114,0.2454451282,-0.228716691,-0.267675897
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,2,3,0.0761660669,0.4099471242,-0.47639523,-0.343167374
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,3,4,0.4130696239,0.8006799947,-0.831485091,-0.098368994
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_10,3,3,-0.706526994,0.9675297569,0.2548417258,-0.525198377
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,4,4,1.3272183914,1.2726137782,0.7626335916,1.3375067567
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,2,3,-1.278227044,0.3016535662,-0.011204277,1.0844868802
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,4,4,0.4130696239,0.6577250854,-2.682345006,0.8530286274
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,3,3,-1.396979842,-0.081568455,-1.509542626,0.180331626
5pgry1ijh8-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,5,4,1.3272183914,0.6796449244,-0.901884113,-0.197352373
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,2,2,-0.706526994,1.6520211143,-0.058876212,-1.592354243
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,3,3,-1.512387042,0.6986054616,-0.194843629,-1.233166235
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,3,2,-1.363400272,0.9412278019,-0.651528552,-1.884758775
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,5,4,-1.512387042,0.0780092464,-2.800959686,-1.636664836
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,3,4,-1.321809207,1.1983087064,-0.849756546,-1.57976268
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,3,4,-1.512387042,1.7709379614,1.1827129649,-0.966875737
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,5,4,-0.051202265,2.048961965,0.137060743,-1.882693547
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,4,4,0.5051338281,1.6122849936,0.3474774164,-0.705773839
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,4,4,1.3272183914,2.0143592762,0.7957485631,0.0508509438
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,5,5,-0.765473114,0.565325173,-0.599150788,-0.363523919
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,5,5,1.3272183914,1.7438100688,1.796387257,-0.343966344
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,0.6957116634,1.0542771215,1.3940470424,0.8802593265
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,3,2,-1.338033722,0.763172085,0.1933565238,-2.280781712
5qndqf3g8a-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,3,3,-1.373503075,0.6259384069,-1.09533451,-3.354344652
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,1,1,-1.382322636,-0.078768648,-0.342621877,-0.088225773
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,1,1,-1.363400272,-0.609293718,-0.59516406,-0.442493704
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,2,2,-1.902842796,-0.04813389,-0.47500735,-0.561204819
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,1,1,-1.512387042,-0.468977119,0.2570879529,-0.989789402
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,1,2,-1.080758232,-1.952908064,-0.977903526,-2.514438768
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,2,1,-1.321809207,-0.805206818,-0.444289963,-2.131684514
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,1,1,-1.080758232,-0.87111697,-0.371551401,-0.954649407
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,1,1,-1.512387042,-1.614362921,-1.037090952,-3.426671402
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,2,1,-1.029867085,-0.982677825,-0.101670677,-1.638608848
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,2,2,-0.179234081,0.2831721702,-2.814669424,-1.097761109
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,3,3,-0.880880314,-0.096325693,-0.148138079,0.0318143232
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,4,2,0.1486756532,-0.419319385,-0.28752203,0.5350649468
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,4,5,0.1486756532,-1.066346778,1.3718028913,-1.419655789
5xsmervikn-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,2,3,-1.512387042,0.6184092261,-1.38136937,-0.875240761
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,1,1,-1.403135643,-1.497132516,-0.510366934,0.9869436397
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,1,2,-1.363400272,-1.328814131,-0.739108266,-0.073849164
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,2,2,-1.512387042,-2.048891241,0.1472603541,-0.163366339
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,1,1,-1.512387042,-1.525053155,-1.107862656,0.1831226912
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,2,2,-1.512387042,0.6239068474,-0.08587363,-0.216837715
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,4,3,0.844698434,-0.365949756,-0.516156544,0.1730190087
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,1,2,-1.029867085,-3.71755147,-2.060716165,-0.309719741
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,4,4,0.8955895813,0.1420608631,0.4176577472,-0.224765742
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,1,1,-0.846598234,-0.879879472,0.533653472,-0.951964635
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,4,3,0.6957116634,0.0747407928,0.3729303393,0.5364177313
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,3,3,0.2976624239,-0.93302054,-0.14618165,0.6532754845
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,3,2,-0.626589147,-0.326760583,-0.283399858,-1.085056889
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,3,3,-1.512387042,-0.419333804,-0.024248834,1.0137745675
61aq8ah90i-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,1,2,-0.598238275,-0.752959343,-3.221808965,0.129331853
61f0tu5w6q-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,2,1,-1.290890685,1.0734767655,0.0405176265,-0.637345081
61f0tu5w6q-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,1,2,-1.396979842,1.2018691114,-0.350265073,-0.096342118
61f0tu5w6q-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,3,2,-1.155928867,1.2991974211,1.1552563179,-0.386008063
61f0tu5w6q-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,1,2,-1.363400272,-1.547205339,-1.442629415,-1.778005712
61f0tu5w6q-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,3,3,-0.099684306,1.3191081107,0.9091914439,0.6803754784
61f0tu5w6q-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,1,1,-1.512387042,-5.196431275,-1.336884464,0.0629846898
61f0tu5w6q-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,4,4,0.4130696239,1.6163717635,0.5020370551,0.7749775946
61f0tu5w6q-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,2,3,-0.598238275,0.6059745253,-0.772243848,1.0793534321
61f0tu5w6q-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,3,,-1.029867085,1.4019047764,0.388511172,0.596853209
61f0tu5w6q-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,4,0.4130696239,1.2083505619,0.7631131162,1.1787452166
61f0tu5w6q-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,5,4,0.7801823813,1.1185354198,1.7856611761,0.4871455415
62d2dm9fzh-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,3,4,0.0226138707,-0.190567178,0.2381772599,0.0625339689
62d2dm9fzh-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,5,5,1.3272183914,0.952524158,1.6491361334,-0.740828786
62d2dm9fzh-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,5,5,1.3272183914,0.3765667329,0.6008524918,0.8780436589
62d2dm9fzh-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,3,3,-1.512387042,0.618442032,0.1387598468,0.2068810566
62d2dm9fzh-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,5,3,-0.179234081,0.4873042428,0.5408200741,1.784811088
62d2dm9fzh-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,3,3,-0.706526994,0.1257798302,-1.289851305,-0.179978413
62d2dm9fzh-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,3,4,-1.302254589,0.3861696627,0.0589017757,-2.002968231
62d2dm9fzh-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,4,5,1.3272183914,0.4991476514,-0.117914439,0.786143072
62d2dm9fzh-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,3,3,-0.333844304,0.4348890269,0.1263486983,0.5802205841
62d2dm9fzh-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,5,,0.1486756532,-0.423551802,0.4648699822,0.3679317633
62d2dm9fzh-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,2,2,-0.765473114,-0.607367574,0.9639707707,1.3636238009
62d2dm9fzh-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,-1.353533171,-0.306995291,1.1804485566
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,2,3,-1.029867085,-2.5329875,-1.220275786,-1.988689123
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,1,1,-0.880880314,-0.241693905,-1.231370462,0.013521212
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,1,2,-1.512387042,-1.057147736,-1.139185091,-1.701280569
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,2,2,-1.278227044,-0.836592596,0.3585397884,0.9098081438
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,2,3,-0.333844304,0.0536314092,-0.913157769,-1.527566943
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,1,2,-0.333844304,0.2619673036,0.4648700063,0.2408052089
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,2,2,-0.934432511,-0.619188913,-0.337994736,-0.838108408
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,2,,0.5803044633,0.9812761819,0.0014192177,-0.114164667
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,3,3,0.2523947293,0.5433520803,-0.399126202,-0.190009412
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,4,3,0.6957116634,-0.486545202,0.2212849185,0.1504057815
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,5,5,1.3272183914,0.4223129276,0.7373149383,-0.222905032
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,5,0.4130696239,-0.143451821,0.0489525746,1.3258915608
63d7dyowj2-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,2,2,-0.965351032,-1.487614985,0.003884413,-0.384736946
69u37o6rp2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,2,3,-0.816364262,0.8398045925,-0.220954999,0.5667895514
69u37o6rp2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,3,2,-1.208790048,0.8847550138,0.3192374702,0.1095605578
69u37o6rp2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,2,3,-1.71226496,0.1333687534,-0.208083252,-0.201647601
69u37o6rp2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,2,2,-1.373503075,0.8443183538,-0.593046082,-1.076291392
69u37o6rp2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,3,3,-0.690302479,0.7482728814,-0.594120305,0.9288517429
69u37o6rp2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,4,3,-0.051202265,1.1760429876,0.3890940873,0.7874716946
69u37o6rp2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,3,3,0.8955895813,0.7475519263,-0.063756519,-0.120134221
69u37o6rp2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,3,5,-0.099684306,0.5504578304,-0.218428192,0.5101629548
69u37o6rp2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,5,4,0.1486756532,0.8203794085,-2.076594503,1.7695317287
69u37o6rp2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,5,5,1.3272183914,0.6353016522,0.2255237487,-0.374689134
69u37o6rp2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,3,2,-0.880880314,0.9442248152,0.1425132294,1.241741392
69u37o6rp2-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,5,5,1.3272183914,1.0246104208,1.4693104165,1.1196944339
